Ticker,Strategy,Total Return [%],Max Drawdown [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio
SOL-USD,Low_Vol,-31.91096183414743,82.86097269532758,0.19221516269218944,0.3037604021007558,-0.07990140779735269
SOL-USD,Benchmark,4373.957287617936,96.27249768997589,1.2121375015142524,1.924227499634385,1.1347253938959312
DOGE-USD,Trend,1826.1867198820464,51.61301055982862,0.67091244770781,3.8815894666002317,1.2594390496370635
DOGE-USD,High_Vol,228.081193117095,68.98044487539553,0.6645117501377885,1.0307411447124122,0.3243088277574669
DOGE-USD,Low_Vol,75.14630151453458,80.87312185725735,0.4703285063820039,0.9224649370366829,0.12354822238334143
DOGE-USD,Benchmark,4266.237043943203,92.25850212888335,0.9207391008620648,2.6152522940796694,1.1259647646045607
TRX-USD,Trend,6.668528562245555,47.85256205365896,0.18903424978217245,0.31333753526223435,0.02296416879049854
TRX-USD,High_Vol,6.618625864903861,16.137637036556644,0.15302442693162377,0.20410761046864148,0.06785198168061018
TRX-USD,Low_Vol,208.91847826556642,54.13490269888308,0.6604284991149,1.0807840744710575,0.39024523484748963
TRX-USD,Benchmark,1012.6207393559166,69.61068916040709,0.9385665176198328,1.618558770947521,0.8585090487253807
AVAX-USD,Trend,-0.3184323892064822,53.97437664326781,0.1659643278032048,0.27152754191392364,-0.0011366173208858517
AVAX-USD,High_Vol,81.69610936836185,69.62613180250865,0.483428863138148,0.71629236981746,0.1760576270763346
AVAX-USD,Low_Vol,-70.97756217838395,88.78081478295275,-0.07626677241170528,-0.1127253054230626,-0.23993240061686832
AVAX-USD,Benchmark,-52.97048202177043,93.4678852772024,0.39943891419939614,0.587304210870956,-0.15929575000944257
